,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
1880,TXN_6386662,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-12-04
1881,TXN_6389404,Juice,5,3.0,15.0,Digital Wallet,In-store,2023-11-20
1882,TXN_6391414,Smoothie,4,4.0,16.0,Cash,In-store,2023-05-08
1883,TXN_6393305,Salad,5,5.0,25.0,Digital Wallet,In-store,2023-10-19
1884,TXN_6396940,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-02-26
1885,TXN_6398450,Tea,2,1.5,3.0,Digital Wallet,In-store,2023-11-19
1886,TXN_6399545,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-03-22
1887,TXN_6400351,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-08-11
1888,TXN_6401072,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-07-28
1889,TXN_6402128,Sandwich,4,4.0,16.0,Digital Wallet,In-store,2023-11-09
1890,TXN_6403012,Juice,5,3.0,15.0,Cash,In-store,2023-07-23
1891,TXN_6403859,Sandwich,5,4.0,20.0,Credit Card,In-store,2023-03-06
1892,TXN_6404763,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-11-13
1893,TXN_6405258,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-08-10
1894,TXN_6405489,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-05-04
1895,TXN_6410244,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-01-06
1896,TXN_6411385,Salad,4,5.0,20.0,Cash,Takeaway,2023-06-06
1897,TXN_6411708,Coffee,4,2.0,8.0,Credit Card,In-store,2023-05-20
1898,TXN_6411716,Cake,4,3.0,12.0,Credit Card,In-store,2023-02-25
1899,TXN_6419344,Juice,1,3.0,3.0,Cash,In-store,2023-05-26
1900,TXN_6419668,Sandwich,3,4.0,12.0,Credit Card,In-store,2023-04-29
1901,TXN_6420335,Coffee,1,2.0,2.0,Cash,Takeaway,2023-07-16
1902,TXN_6420902,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-11-22
1903,TXN_6421134,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-11-03
1904,TXN_6421446,Cake,2,3.0,6.0,Cash,Takeaway,2023-09-17
1905,TXN_6422433,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-05-09
1906,TXN_6422545,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-11-03
1907,TXN_6425991,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-08-06
1908,TXN_6428182,Cake,5,3.0,15.0,Cash,In-store,2023-11-10
1909,TXN_6428404,Salad,2,5.0,10.0,Digital Wallet,In-store,2023-02-06
1910,TXN_6430534,Tea,5,1.5,7.5,Cash,Takeaway,2023-01-29
1911,TXN_6431384,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-08-06
1912,TXN_6433362,Cookie,2,1.0,2.0,Cash,In-store,2023-12-07
1913,TXN_6438869,Juice,5,3.0,15.0,Credit Card,Takeaway,2023-10-30
1914,TXN_6438980,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-11-10
1915,TXN_6440555,Smoothie,1,4.0,4.0,Cash,In-store,2023-07-11
1916,TXN_6443522,Smoothie,4,4.0,16.0,Digital Wallet,In-store,2023-06-22
1917,TXN_6450138,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-04-13
1918,TXN_6451377,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-03-19
1919,TXN_6451595,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-03-26
1920,TXN_6455325,Juice,4,3.0,12.0,Credit Card,In-store,2023-01-05
1921,TXN_6456008,Salad,5,5.0,25.0,Credit Card,In-store,2023-03-26
1922,TXN_6463415,Coffee,3,2.0,6.0,Digital Wallet,In-store,2023-04-12
1923,TXN_6471962,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-09-21
1924,TXN_6472656,Tea,3,1.5,4.5,Cash,Takeaway,2023-11-25
1925,TXN_6472826,Juice,4,3.0,12.0,Cash,In-store,2023-04-11
1926,TXN_6476719,Juice,5,3.0,15.0,Cash,Takeaway,2023-06-04
1927,TXN_6478978,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-10-27
1928,TXN_6479368,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-09-08
1929,TXN_6481150,Salad,4,5.0,20.0,Digital Wallet,In-store,2023-03-30
1930,TXN_6487493,Salad,3,5.0,15.0,Cash,In-store,2023-03-13
1931,TXN_6491662,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-10-06
1932,TXN_6496379,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-12-24
1933,TXN_6496506,Juice,1,3.0,3.0,Digital Wallet,In-store,2023-01-11
1934,TXN_6501091,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-05-07
1935,TXN_6501361,Salad,5,5.0,25.0,Cash,In-store,2023-01-17
1936,TXN_6503884,Juice,1,3.0,3.0,Cash,In-store,2023-05-28
1937,TXN_6504180,Smoothie,1,4.0,4.0,Digital Wallet,In-store,2023-08-31
1938,TXN_6506895,Cake,5,3.0,15.0,Credit Card,In-store,2023-08-10
1939,TXN_6513163,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-04-01
1940,TXN_6532452,Smoothie,5,4.0,20.0,Cash,Takeaway,2023-02-24
1941,TXN_6533267,Tea,3,1.5,4.5,Cash,In-store,2023-07-14
1942,TXN_6533576,Salad,5,5.0,25.0,Cash,In-store,2023-08-14
1943,TXN_6536418,Salad,5,5.0,25.0,Credit Card,In-store,2023-02-11
1944,TXN_6539480,Cake,5,3.0,15.0,Cash,Takeaway,2023-08-25
1945,TXN_6540200,Tea,2,1.5,3.0,Digital Wallet,In-store,2023-10-23
1946,TXN_6541110,Cookie,3,1.0,3.0,Cash,In-store,2023-12-30
1947,TXN_6541284,Tea,4,1.5,6.0,Cash,Takeaway,2023-03-01
1948,TXN_6541329,Cookie,2,1.0,2.0,Cash,Takeaway,2023-09-28
1949,TXN_6543620,Cookie,2,1.0,2.0,Cash,Takeaway,2023-04-08
1950,TXN_6546131,Coffee,4,2.0,8.0,Credit Card,In-store,2023-06-26
1951,TXN_6555617,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-12-27
1952,TXN_6557174,Salad,4,5.0,20.0,Credit Card,In-store,2023-08-20
1953,TXN_6564856,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-02-16
1954,TXN_6568254,Salad,2,5.0,10.0,Credit Card,In-store,2023-02-09
1955,TXN_6568307,Coffee,1,2.0,2.0,Cash,In-store,2023-07-16
1956,TXN_6571385,Tea,4,1.5,6.0,Cash,Takeaway,2023-01-06
1957,TXN_6571898,Juice,3,3.0,9.0,Digital Wallet,Takeaway,2023-02-02
1958,TXN_6572164,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-01-15
1959,TXN_6575599,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-10-09
1960,TXN_6577619,Salad,3,5.0,15.0,Credit Card,In-store,2023-07-22
1961,TXN_6579109,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-02-22
1962,TXN_6580743,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-12-18
1963,TXN_6581437,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-10-23
1964,TXN_6585794,Smoothie,5,4.0,20.0,Credit Card,In-store,2023-02-15
1965,TXN_6602557,Cake,4,3.0,12.0,Cash,Takeaway,2023-02-06
1966,TXN_6606514,Juice,1,3.0,3.0,Credit Card,In-store,2023-06-25
1967,TXN_6607568,Coffee,2,2.0,4.0,Cash,In-store,2023-03-24
1968,TXN_6608817,Sandwich,5,4.0,20.0,Credit Card,Takeaway,2023-07-17
1969,TXN_6610487,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-09-18
1970,TXN_6612143,Tea,5,1.5,7.5,Cash,In-store,2023-11-07
1971,TXN_6613909,Cake,4,3.0,12.0,Credit Card,In-store,2023-06-30
1972,TXN_6616971,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-09-02
1973,TXN_6618160,Tea,5,1.5,7.5,Cash,Takeaway,2023-03-13
1974,TXN_6621007,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-03-05
1975,TXN_6622980,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-09-26
1976,TXN_6623508,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-05-18
1977,TXN_6624397,Juice,4,3.0,12.0,Cash,Takeaway,2023-04-30
1978,TXN_6626427,Cookie,4,1.0,4.0,Digital Wallet,In-store,2023-02-13
1979,TXN_6629480,Smoothie,5,4.0,20.0,Credit Card,In-store,2023-02-28
1980,TXN_6629689,Sandwich,2,4.0,8.0,Credit Card,In-store,2023-05-29
1981,TXN_6632882,Smoothie,1,4.0,4.0,Digital Wallet,In-store,2023-04-30
1982,TXN_6636395,Juice,4,3.0,12.0,Cash,In-store,2023-01-30
1983,TXN_6640488,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-04-01
1984,TXN_6643922,Coffee,5,2.0,10.0,Digital Wallet,In-store,2023-06-24
1985,TXN_6650875,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-01-29
1986,TXN_6651961,Salad,4,5.0,20.0,Credit Card,In-store,2023-02-08
1987,TXN_6652858,Salad,5,5.0,25.0,Credit Card,In-store,2023-09-13
1988,TXN_6655017,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-12-04
1989,TXN_6658070,Juice,2,3.0,6.0,Cash,Takeaway,2023-11-03
1990,TXN_6660755,Cookie,2,1.0,2.0,Credit Card,In-store,2023-05-16
1991,TXN_6667388,Cake,3,3.0,9.0,Cash,In-store,2023-08-14
1992,TXN_6670371,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-05-01
1993,TXN_6671827,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-08-09
1994,TXN_6674257,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-07-20
1995,TXN_6676143,Sandwich,5,4.0,20.0,Cash,In-store,2023-05-21
1996,TXN_6677631,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-12-14
1997,TXN_6680963,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-08-01
1998,TXN_6682253,Tea,5,1.5,7.5,Cash,In-store,2023-02-17
1999,TXN_6682782,Cookie,5,1.0,5.0,Cash,In-store,2023-12-15
2000,TXN_6685570,Tea,1,1.5,1.5,Credit Card,In-store,2023-03-14
2001,TXN_6687699,Salad,4,5.0,20.0,Cash,In-store,2023-09-11
2002,TXN_6691767,Salad,2,5.0,10.0,Cash,Takeaway,2023-02-05
2003,TXN_6692318,Tea,2,1.5,3.0,Cash,In-store,2023-08-20
2004,TXN_6699408,Cookie,5,1.0,5.0,Cash,Takeaway,2023-12-22
2005,TXN_6700141,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-04-12
2006,TXN_6702428,Coffee,5,2.0,10.0,Cash,Takeaway,2023-08-11
2007,TXN_6704284,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-08-31
2008,TXN_6705109,Cake,3,3.0,9.0,Cash,In-store,2023-08-05
2009,TXN_6710660,Salad,2,5.0,10.0,Cash,In-store,2023-02-08
2010,TXN_6712994,Coffee,3,2.0,6.0,Cash,Takeaway,2023-10-02
2011,TXN_6714749,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-08-02
2012,TXN_6716151,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-01-26
2013,TXN_6717074,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-06-12
2014,TXN_6718205,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,2023-06-30
2015,TXN_6719521,Salad,5,5.0,25.0,Cash,In-store,2023-08-03
2016,TXN_6724588,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-10-16
2017,TXN_6725579,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-02-21
2018,TXN_6731518,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-12-04
2019,TXN_6732494,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-03-18
2020,TXN_6732833,Salad,1,5.0,5.0,Digital Wallet,In-store,2023-07-21
2021,TXN_6733436,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-02-02
2022,TXN_6736326,Salad,2,5.0,10.0,Credit Card,In-store,2023-04-14
2023,TXN_6744096,Coffee,1,2.0,2.0,Digital Wallet,In-store,2023-11-15
2024,TXN_6745856,Cake,4,3.0,12.0,Cash,In-store,2023-06-16
2025,TXN_6746916,Coffee,1,2.0,2.0,Cash,Takeaway,2023-11-15
2026,TXN_6747376,Smoothie,3,4.0,12.0,Digital Wallet,In-store,2023-11-20
2027,TXN_6748374,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-07-24
2028,TXN_6758675,Juice,1,3.0,3.0,Credit Card,In-store,2023-11-05
2029,TXN_6762172,Coffee,5,2.0,10.0,Cash,Takeaway,2023-01-19
2030,TXN_6762250,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-06-17
2031,TXN_6769465,Juice,5,3.0,15.0,Digital Wallet,In-store,2023-06-13
2032,TXN_6769554,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-02-06
2033,TXN_6769710,Juice,2,3.0,6.0,Cash,In-store,2023-02-24
2034,TXN_6770844,Juice,1,3.0,3.0,Digital Wallet,In-store,2023-05-08
2035,TXN_6775024,Coffee,2,2.0,4.0,Cash,In-store,2023-01-30
2036,TXN_6775304,Tea,4,1.5,6.0,Cash,In-store,2023-03-08
2037,TXN_6784478,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-12-21
2038,TXN_6786340,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-04-18
2039,TXN_6787259,Sandwich,2,4.0,8.0,Credit Card,In-store,2023-08-18
2040,TXN_6791398,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-12-17
2041,TXN_6795640,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-01-28
2042,TXN_6803555,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-05-31
2043,TXN_6805882,Cookie,4,1.0,4.0,Cash,In-store,2023-09-04
2044,TXN_6806968,Cookie,4,1.0,4.0,Cash,Takeaway,2023-07-03
2045,TXN_6807913,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-01-22
2046,TXN_6809170,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-08-10
2047,TXN_6814891,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-06-26
2048,TXN_6815753,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-10-27
2049,TXN_6815801,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-03-15
2050,TXN_6817795,Tea,1,1.5,1.5,Cash,Takeaway,2023-09-12
2051,TXN_6822426,Cake,5,3.0,15.0,Digital Wallet,In-store,2023-05-27
2052,TXN_6826409,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-10-21
2053,TXN_6829707,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-08-17
2054,TXN_6830557,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-11-08
2055,TXN_6832697,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-01-21
2056,TXN_6837601,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-02-05
2057,TXN_6841993,Juice,3,3.0,9.0,Cash,Takeaway,2023-09-15
2058,TXN_6845073,Cookie,1,1.0,1.0,Credit Card,In-store,2023-04-05
2059,TXN_6845225,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-02-21
2060,TXN_6850528,Cookie,3,1.0,3.0,Cash,In-store,2023-10-13
2061,TXN_6851654,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-01-25
2062,TXN_6854151,Sandwich,3,4.0,12.0,Credit Card,In-store,2023-02-07
2063,TXN_6862603,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-04-17
2064,TXN_6864420,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-06-18
2065,TXN_6866209,Smoothie,5,4.0,20.0,Digital Wallet,In-store,2023-05-20
2066,TXN_6867132,Cake,2,3.0,6.0,Cash,In-store,2023-02-01
2067,TXN_6867995,Cookie,3,1.0,3.0,Digital Wallet,In-store,2023-10-15
2068,TXN_6869880,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-08-05
2069,TXN_6872268,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-01-07
2070,TXN_6874195,Juice,3,3.0,9.0,Cash,Takeaway,2023-04-22
2071,TXN_6877186,Cookie,2,1.0,2.0,Credit Card,In-store,2023-12-05
2072,TXN_6879752,Tea,1,1.5,1.5,Digital Wallet,In-store,2023-10-07
2073,TXN_6880338,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-11-06
2074,TXN_6881662,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-07-10
2075,TXN_6885561,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-06-24
2076,TXN_6887407,Cake,3,3.0,9.0,Cash,In-store,2023-09-15
2077,TXN_6889357,Salad,1,5.0,5.0,Cash,Takeaway,2023-03-08
2078,TXN_6893490,Coffee,3,2.0,6.0,Credit Card,Takeaway,2023-03-17
2079,TXN_6895165,Coffee,3,2.0,6.0,Credit Card,Takeaway,2023-02-18
2080,TXN_6897608,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-06-28
2081,TXN_6898341,Tea,2,1.5,3.0,Credit Card,In-store,2023-08-21
2082,TXN_6899576,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-10-26
2083,TXN_6899834,Cake,3,3.0,9.0,Credit Card,Takeaway,2023-01-27
2084,TXN_6904952,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-04-04
2085,TXN_6905718,Salad,5,5.0,25.0,Credit Card,In-store,2023-02-20
2086,TXN_6908287,Cookie,1,1.0,1.0,Cash,In-store,2023-08-04
2087,TXN_6910030,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-07-09
2088,TXN_6910915,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-05-06
2089,TXN_6913384,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-09-18
2090,TXN_6915068,Juice,2,3.0,6.0,Cash,In-store,2023-11-26
2091,TXN_6915899,Salad,3,5.0,15.0,Credit Card,In-store,2023-05-29
2092,TXN_6921057,Sandwich,4,4.0,16.0,Digital Wallet,Takeaway,2023-07-10
2093,TXN_6923480,Coffee,3,2.0,6.0,Cash,Takeaway,2023-10-27
2094,TXN_6925284,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-01-21
2095,TXN_6926855,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-01-12
2096,TXN_6928137,Cake,3,3.0,9.0,Digital Wallet,In-store,2023-10-11
2097,TXN_6932070,Tea,4,1.5,6.0,Credit Card,In-store,2023-06-10
2098,TXN_6945985,Tea,3,1.5,4.5,Digital Wallet,In-store,2023-02-13
2099,TXN_6959065,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-05-05
2100,TXN_6959328,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-04-23
2101,TXN_6960031,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-04-25
2102,TXN_6962242,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-06-30
2103,TXN_6963106,Sandwich,1,4.0,4.0,Cash,In-store,2023-06-01
2104,TXN_6966241,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-04-13
2105,TXN_6977098,Juice,5,3.0,15.0,Credit Card,In-store,2023-06-09
2106,TXN_6980463,Salad,1,5.0,5.0,Digital Wallet,In-store,2023-09-03
2107,TXN_6983139,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-12-18
2108,TXN_6989438,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-12-17
2109,TXN_6991430,Cookie,5,1.0,5.0,Cash,In-store,2023-05-31
2110,TXN_6991528,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-08-17
2111,TXN_6991736,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-11-07
2112,TXN_6992783,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-01-29
2113,TXN_6994245,Coffee,4,2.0,8.0,Digital Wallet,In-store,2023-12-30
2114,TXN_6994752,Juice,4,3.0,12.0,Cash,Takeaway,2023-06-17
2115,TXN_7013527,Salad,2,5.0,10.0,Credit Card,In-store,2023-05-18
2116,TXN_7014091,Coffee,5,2.0,10.0,Cash,In-store,2023-11-26
2117,TXN_7021592,Salad,4,5.0,20.0,Credit Card,In-store,2023-07-01
2118,TXN_7023528,Tea,5,1.5,7.5,Cash,In-store,2023-10-28
2119,TXN_7027905,Sandwich,1,4.0,4.0,Credit Card,In-store,2023-07-17
2120,TXN_7029944,Cookie,2,1.0,2.0,Cash,Takeaway,2023-04-17
2121,TXN_7043825,Juice,2,3.0,6.0,Cash,Takeaway,2023-02-07
2122,TXN_7049861,Cake,5,3.0,15.0,Cash,In-store,2023-01-20
2123,TXN_7054393,Coffee,2,2.0,4.0,Digital Wallet,In-store,2023-05-30
2124,TXN_7054849,Cake,4,3.0,12.0,Cash,Takeaway,2023-06-16
2125,TXN_7055260,Sandwich,4,4.0,16.0,Digital Wallet,In-store,2023-06-20
2126,TXN_7056162,Smoothie,3,4.0,12.0,Digital Wallet,In-store,2023-03-04
2127,TXN_7057481,Smoothie,3,4.0,12.0,Cash,In-store,2023-07-11
2128,TXN_7068406,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-01-26
2129,TXN_7077961,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-09-19
2130,TXN_7079566,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-10-20
2131,TXN_7085875,Juice,3,3.0,9.0,Digital Wallet,In-store,2023-08-23
2132,TXN_7089316,Tea,2,1.5,3.0,Cash,In-store,2023-11-27
2133,TXN_7090165,Sandwich,5,4.0,20.0,Digital Wallet,In-store,2023-08-30
2134,TXN_7099050,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-01-18
2135,TXN_7100596,Smoothie,5,4.0,20.0,Credit Card,In-store,2023-09-14
2136,TXN_7108012,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-12-31
2137,TXN_7113656,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-01-22
2138,TXN_7116936,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-05-19
2139,TXN_7117210,Juice,4,3.0,12.0,Digital Wallet,In-store,2023-09-25
2140,TXN_7124156,Salad,1,5.0,5.0,Credit Card,Takeaway,2023-07-28
2141,TXN_7125945,Cake,3,3.0,9.0,Credit Card,In-store,2023-01-30
2142,TXN_7126770,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-11-09
2143,TXN_7126803,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-05-24
2144,TXN_7129511,Coffee,5,2.0,10.0,Cash,Takeaway,2023-10-29
2145,TXN_7134064,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-04-04
2146,TXN_7134579,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-06-06
2147,TXN_7136372,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-09-22
2148,TXN_7139053,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-09-12
2149,TXN_7139869,Tea,1,1.5,1.5,Cash,In-store,2023-06-22
2150,TXN_7145259,Juice,2,3.0,6.0,Digital Wallet,In-store,2023-11-11
2151,TXN_7145872,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-04-15
2152,TXN_7151374,Tea,4,1.5,6.0,Credit Card,In-store,2023-07-30
2153,TXN_7151817,Sandwich,1,4.0,4.0,Cash,In-store,2023-05-18
2154,TXN_7152012,Sandwich,3,4.0,12.0,Digital Wallet,In-store,2023-04-02
2155,TXN_7153321,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-12-19
2156,TXN_7153455,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-07-02
2157,TXN_7153665,Salad,5,5.0,25.0,Cash,In-store,2023-07-31
2158,TXN_7155957,Salad,5,5.0,25.0,Digital Wallet,In-store,2023-02-22
2159,TXN_7160017,Juice,1,3.0,3.0,Cash,In-store,2023-09-27
2160,TXN_7163533,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-08-17
2161,TXN_7171590,Coffee,3,2.0,6.0,Credit Card,In-store,2023-04-24
2162,TXN_7174856,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-05-03
2163,TXN_7176851,Tea,4,1.5,6.0,Credit Card,Takeaway,2023-11-20
2164,TXN_7179013,Juice,5,3.0,15.0,Credit Card,In-store,2023-05-06
2165,TXN_7179827,Juice,4,3.0,12.0,Credit Card,In-store,2023-06-28
2166,TXN_7187140,Juice,2,3.0,6.0,Credit Card,In-store,2023-05-25
2167,TXN_7195393,Salad,2,5.0,10.0,Credit Card,In-store,2023-01-24
2168,TXN_7201361,Smoothie,3,4.0,12.0,Cash,In-store,2023-05-26
2169,TXN_7201724,Salad,1,5.0,5.0,Cash,Takeaway,2023-03-20
2170,TXN_7207901,Smoothie,2,4.0,8.0,Digital Wallet,In-store,2023-12-11
2171,TXN_7208533,Tea,1,1.5,1.5,Cash,In-store,2023-05-15
2172,TXN_7208983,Salad,1,5.0,5.0,Digital Wallet,In-store,2023-09-28
2173,TXN_7212607,Coffee,3,2.0,6.0,Digital Wallet,In-store,2023-08-06
2174,TXN_7215900,Coffee,3,2.0,6.0,Cash,Takeaway,2023-08-26
2175,TXN_7215985,Tea,4,1.5,6.0,Credit Card,In-store,2023-08-07
2176,TXN_7217284,Salad,3,5.0,15.0,Cash,In-store,2023-12-29
2177,TXN_7217537,Salad,3,5.0,15.0,Cash,In-store,2023-12-19
2178,TXN_7221126,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-10-11
2179,TXN_7226052,Sandwich,3,4.0,12.0,Cash,In-store,2023-02-21
2180,TXN_7231548,Smoothie,3,4.0,12.0,Credit Card,In-store,2023-11-06
2181,TXN_7232524,Cookie,3,1.0,3.0,Cash,In-store,2023-12-23
2182,TXN_7233393,Juice,5,3.0,15.0,Credit Card,In-store,2023-11-22
2183,TXN_7241288,Sandwich,5,4.0,20.0,Cash,Takeaway,2023-04-11
2184,TXN_7246683,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-05-17
2185,TXN_7248594,Coffee,3,2.0,6.0,Credit Card,In-store,2023-03-26
2186,TXN_7248722,Cake,3,3.0,9.0,Cash,Takeaway,2023-04-06
2187,TXN_7251037,Salad,3,5.0,15.0,Credit Card,In-store,2023-08-17
2188,TXN_7254494,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-03-16
2189,TXN_7260110,Salad,5,5.0,25.0,Credit Card,In-store,2023-03-07
2190,TXN_7267366,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-06-02
2191,TXN_7268387,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-04-09
2192,TXN_7272630,Tea,4,1.5,6.0,Cash,Takeaway,2023-03-24
2193,TXN_7275407,Smoothie,2,4.0,8.0,Digital Wallet,In-store,2023-10-20
2194,TXN_7276478,Sandwich,5,4.0,20.0,Cash,Takeaway,2023-09-07
2195,TXN_7286934,Smoothie,2,4.0,8.0,Credit Card,In-store,2023-03-27
2196,TXN_7292790,Cookie,4,1.0,4.0,Cash,In-store,2023-06-13
2197,TXN_7294526,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-12-02
2198,TXN_7296498,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-05-19
